2,1,1,17,0,1615292298,False,IN_SERVICE,1,1,1,1,0
3,4,0,16,0,1615292240,False,IN_SERVICE,1,1,1,4,0
4,5,1,14,0,1615292147,False,IN_SERVICE,1,1,1,5,0
5,27,0,13,1,1615292286,False,IN_SERVICE,1,1,1,27,0
6,3,0,17,0,1615292135,False,IN_SERVICE,1,1,1,3,0
7,0,0,16,0,1615292181,False,IN_SERVICE,1,1,1,0,0
8,5,1,18,0,1615292295,False,IN_SERVICE,1,1,1,5,0
9,0,1,23,0,1615292197,False,IN_SERVICE,1,1,1,0,0
12,1,0,15,0,1615292233,False,IN_SERVICE,1,1,1,1,0
13,1,0,29,0,1615292048,False,IN_SERVICE,1,1,1,1,0
14,9,2,18,0,1615292275,False,IN_SERVICE,1,1,1,9,0
16,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
17,1,2,17,0,1615292287,False,IN_SERVICE,1,1,1,1,0
18,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
20,7,0,13,0,1615292091,False,IN_SERVICE,1,1,1,7,0
21,11,2,11,0,1615292169,False,IN_SERVICE,1,1,1,11,0
22,1,0,19,0,1615292150,False,IN_SERVICE,1,1,1,1,0
23,2,1,8,0,1615292158,False,IN_SERVICE,1,1,1,2,0
24,0,0,18,0,1615292134,False,IN_SERVICE,1,1,1,0,0
25,6,2,16,0,1615292222,False,IN_SERVICE,1,1,1,6,0
26,4,0,20,0,1615292256,False,IN_SERVICE,1,1,1,4,0
27,0,0,16,0,1615292088,False,IN_SERVICE,1,1,1,0,0
29,3,1,26,0,1615292295,False,IN_SERVICE,1,1,1,3,0
30,0,0,20,0,1615292072,False,IN_SERVICE,1,1,1,0,0
32,4,1,11,0,1615292074,False,IN_SERVICE,1,1,1,4,0
33,0,1,19,0,1615292258,False,IN_SERVICE,1,1,1,0,0
34,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
35,4,0,15,0,1615292210,False,IN_SERVICE,1,1,1,4,0
38,1,0,19,0,1615292293,False,IN_SERVICE,1,1,1,1,0
41,7,1,11,0,1615292250,False,IN_SERVICE,1,1,1,7,0
42,1,0,17,0,1615292081,False,IN_SERVICE,1,1,1,1,0
43,14,0,6,0,1615292220,False,IN_SERVICE,1,1,1,14,0
44,2,0,18,0,1615292192,False,IN_SERVICE,1,1,1,2,0
45,0,1,19,0,1615292302,False,IN_SERVICE,1,1,1,0,0
46,2,1,15,0,1615292300,False,IN_SERVICE,1,1,1,2,0
48,6,0,10,0,1615292230,False,IN_SERVICE,1,1,1,6,0
50,0,0,20,0,1615292182,False,IN_SERVICE,1,1,1,0,0
51,3,0,9,0,1615292146,False,IN_SERVICE,1,1,1,3,0
54,0,3,17,0,1615292160,False,IN_SERVICE,1,1,1,0,0
56,11,0,5,0,1615292225,False,IN_SERVICE,1,1,1,11,0
58,3,0,17,0,1615292234,False,IN_SERVICE,1,1,1,3,0
59,0,0,20,0,1615292253,False,IN_SERVICE,1,1,1,0,0
60,4,0,16,0,1615292200,False,IN_SERVICE,1,1,1,4,0
63,4,0,16,0,1615292285,False,IN_SERVICE,1,1,1,4,0
64,0,0,20,0,1615292002,False,IN_SERVICE,1,1,1,0,0
65,2,0,18,0,1615292201,False,IN_SERVICE,1,1,1,2,0
66,2,2,16,0,1615292227,False,IN_SERVICE,1,1,1,2,0
67,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
69,1,0,15,0,1615292278,False,IN_SERVICE,1,1,1,1,0
70,2,2,16,0,1615292313,False,IN_SERVICE,1,1,1,2,0
71,6,0,24,0,1615292090,False,IN_SERVICE,1,1,1,6,0
73,0,0,16,0,1615292295,False,IN_SERVICE,1,1,1,0,0
74,7,2,21,1,1615292113,False,IN_SERVICE,1,1,1,7,0
75,1,0,17,0,1615292308,False,IN_SERVICE,1,1,1,1,0
76,0,0,20,0,1615292176,False,IN_SERVICE,1,1,1,0,0
79,1,0,29,0,1615292106,False,IN_SERVICE,1,1,1,1,0
80,0,0,16,0,1615292147,False,IN_SERVICE,1,1,1,0,0
81,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
82,1,1,18,0,1615292187,False,IN_SERVICE,1,1,1,1,0
83,3,0,16,0,1615292262,False,IN_SERVICE,1,1,1,3,0
84,1,1,17,0,1615292088,False,IN_SERVICE,1,1,1,1,0
85,0,0,20,0,1615292310,False,IN_SERVICE,1,1,1,0,0
86,0,2,18,0,1615292203,False,IN_SERVICE,1,1,1,0,0
87,2,0,13,0,1615292024,False,IN_SERVICE,1,1,1,2,0
89,4,0,14,0,1615292304,False,IN_SERVICE,1,1,1,4,0
91,1,0,19,0,1615292091,False,IN_SERVICE,1,1,1,1,0
92,19,1,0,0,1615292238,False,IN_SERVICE,1,1,1,19,0
93,1,4,14,0,1615292147,False,IN_SERVICE,1,1,1,1,0
94,19,0,11,0,1615292157,False,IN_SERVICE,1,1,1,19,0
95,3,0,13,0,1615292245,False,IN_SERVICE,1,1,1,3,0
96,0,2,18,0,1615292264,False,IN_SERVICE,1,1,1,0,0
98,11,0,5,0,1615292256,False,IN_SERVICE,1,1,1,11,0
99,9,0,11,0,1615292141,False,IN_SERVICE,1,1,1,9,0
100,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
101,2,0,17,0,1615292207,False,IN_SERVICE,1,1,1,2,0
103,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
104,0,1,29,0,1615292271,False,IN_SERVICE,1,1,1,0,0
107,8,0,8,0,1615292190,False,IN_SERVICE,1,1,1,8,0
111,0,0,30,0,1615292232,False,IN_SERVICE,1,1,1,0,0
112,0,0,20,0,1615292222,False,IN_SERVICE,1,1,1,0,0
114,0,0,20,0,1615292130,False,IN_SERVICE,1,1,1,0,0
116,1,0,11,0,1615292104,False,IN_SERVICE,1,1,1,1,0
117,0,1,15,0,1615292308,False,IN_SERVICE,1,1,1,0,0
118,0,0,20,0,1615292206,False,IN_SERVICE,1,1,1,0,0
120,7,1,12,0,1615292127,False,IN_SERVICE,1,1,1,7,0
121,2,3,14,0,1615292260,False,IN_SERVICE,1,1,1,2,0
124,4,2,12,0,1615292277,False,IN_SERVICE,1,1,1,4,0
126,13,1,2,0,1615292114,False,IN_SERVICE,1,1,1,13,0
128,1,0,19,0,1615292287,False,IN_SERVICE,1,1,1,1,0
130,7,0,33,0,1615292274,False,IN_SERVICE,1,1,1,7,0
131,1,1,14,0,1615292182,False,IN_SERVICE,1,1,1,1,0
132,12,0,0,0,1615292278,False,IN_SERVICE,1,1,1,12,0
134,0,3,17,0,1615292309,False,IN_SERVICE,1,1,1,0,0
135,8,0,12,0,1615292203,False,IN_SERVICE,1,1,1,8,0
137,4,0,16,0,1615292239,False,IN_SERVICE,1,1,1,4,0
138,3,0,9,0,1615292211,False,IN_SERVICE,1,1,1,3,0
144,1,0,19,0,1615292106,False,IN_SERVICE,1,1,1,1,0
146,0,3,17,0,1615292128,False,IN_SERVICE,1,1,1,0,0
147,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
149,1,0,15,0,1615292060,False,IN_SERVICE,1,1,1,1,0
150,5,0,25,0,1615292269,False,IN_SERVICE,1,1,1,5,0
151,11,0,13,0,1615292073,False,IN_SERVICE,1,1,1,11,0
152,0,0,20,0,1615292311,False,IN_SERVICE,1,1,1,0,0
153,7,0,9,0,1615292068,False,IN_SERVICE,1,1,1,7,0
155,15,3,1,0,1615292228,False,IN_SERVICE,1,1,1,15,0
156,7,1,12,0,1615292217,False,IN_SERVICE,1,1,1,7,0
158,15,0,5,0,1615292055,False,IN_SERVICE,1,1,1,15,0
161,0,0,20,0,1615292270,False,IN_SERVICE,1,1,1,0,0
162,2,0,18,0,1615292275,False,IN_SERVICE,1,1,1,2,0
163,3,0,27,0,1615292230,False,IN_SERVICE,1,1,1,3,0
164,4,0,16,0,1615292152,False,IN_SERVICE,1,1,1,4,0
165,0,2,10,0,1615292116,False,IN_SERVICE,1,1,1,0,0
166,0,0,20,0,1615292210,False,IN_SERVICE,1,1,1,0,0
167,14,2,0,0,1615292311,False,IN_SERVICE,1,1,1,14,0
168,0,0,16,0,1615292139,False,IN_SERVICE,1,1,1,0,0
171,2,0,17,0,1615292176,False,IN_SERVICE,1,1,1,2,0
172,0,1,15,0,1615292070,False,IN_SERVICE,1,1,1,0,0
174,1,0,19,0,1615292266,False,IN_SERVICE,1,1,1,1,0
175,1,2,32,0,1615292189,False,IN_SERVICE,1,1,1,1,0
179,11,1,1,0,1615292272,False,IN_SERVICE,1,1,1,11,0
181,2,1,17,0,1615292063,False,IN_SERVICE,1,1,1,2,0
182,4,0,16,0,1615292249,False,IN_SERVICE,1,1,1,4,0
183,2,2,16,0,1615292221,False,IN_SERVICE,1,1,1,2,0
184,6,0,14,0,1615292266,False,IN_SERVICE,1,1,1,6,0
186,1,0,19,0,1615292100,False,IN_SERVICE,1,1,1,1,0
187,4,0,12,0,1615292134,False,IN_SERVICE,1,1,1,4,0
188,1,1,14,1,1615292127,False,IN_SERVICE,1,1,1,1,0
189,1,0,19,0,1615292288,False,IN_SERVICE,1,1,1,1,0
190,3,0,17,0,1615292101,False,IN_SERVICE,1,1,1,3,0
191,2,0,14,0,1615292067,False,IN_SERVICE,1,1,1,2,0
193,0,0,20,0,1615292293,False,IN_SERVICE,1,1,1,0,0
194,1,0,15,0,1615292230,False,IN_SERVICE,1,1,1,1,0
196,9,1,10,0,1615292085,False,IN_SERVICE,1,1,1,9,0
197,0,0,20,0,1615292206,False,IN_SERVICE,1,1,1,0,0
199,5,6,8,2,1615292307,False,IN_SERVICE,1,1,1,5,0
200,0,0,20,0,1615292083,False,IN_SERVICE,1,1,1,0,0
202,8,0,21,0,1615292192,False,IN_SERVICE,1,1,1,8,0
203,4,0,20,0,1615292184,False,IN_SERVICE,1,1,1,4,0
204,1,3,20,0,1615292083,False,IN_SERVICE,1,1,1,1,0
205,2,1,13,0,1615292179,False,IN_SERVICE,1,1,1,2,0
206,10,0,6,0,1615292137,False,IN_SERVICE,1,1,1,10,0
207,5,0,14,0,1615292127,False,IN_SERVICE,1,1,1,5,0
210,5,0,14,0,1615292251,False,IN_SERVICE,1,1,1,5,0
212,7,0,13,0,1615292141,False,IN_SERVICE,1,1,1,7,0
213,5,0,14,0,1615292251,False,IN_SERVICE,1,1,1,5,0
214,1,0,14,0,1615292235,False,IN_SERVICE,1,1,1,1,0
215,6,0,13,0,1615292272,False,IN_SERVICE,1,1,1,6,0
216,0,0,20,0,1615292185,False,IN_SERVICE,1,1,1,0,0
220,15,1,0,0,1615292010,False,IN_SERVICE,1,1,1,15,0
222,5,0,15,0,1615292178,False,IN_SERVICE,1,1,1,5,0
223,1,0,14,0,1615292212,False,IN_SERVICE,1,1,1,1,0
227,11,3,6,0,1615292133,False,IN_SERVICE,1,1,1,11,0
229,2,0,10,0,1615292126,False,IN_SERVICE,1,1,1,2,0
231,14,0,2,0,1615292264,False,IN_SERVICE,1,1,1,14,0
235,0,0,24,0,1615292190,False,IN_SERVICE,1,1,1,0,0
236,4,0,12,0,1615292216,False,IN_SERVICE,1,1,1,4,0
239,6,0,14,0,1615292108,False,IN_SERVICE,1,1,1,6,0
241,0,0,12,0,1615292220,False,IN_SERVICE,1,1,1,0,0
242,3,0,17,0,1615292220,False,IN_SERVICE,1,1,1,3,0
243,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
247,5,0,13,0,1615292285,False,IN_SERVICE,1,1,1,5,0
248,1,0,19,0,1615292067,False,IN_SERVICE,1,1,1,1,0
252,12,2,2,0,1615292289,False,IN_SERVICE,1,1,1,12,0
254,9,0,7,0,1615292064,False,IN_SERVICE,1,1,1,9,0
255,2,0,12,0,1615292179,False,IN_SERVICE,1,1,1,2,0
257,2,0,22,0,1615292163,False,IN_SERVICE,1,1,1,2,0
258,1,0,15,0,1615292224,False,IN_SERVICE,1,1,1,1,0
261,0,0,16,0,1615292264,False,IN_SERVICE,1,1,1,0,0
262,14,1,1,0,1615292286,False,IN_SERVICE,1,1,1,14,0
263,2,0,10,0,1615292244,False,IN_SERVICE,1,1,1,2,0
265,0,0,16,0,1615292191,False,IN_SERVICE,1,1,1,0,0
268,1,0,26,0,1615292111,False,IN_SERVICE,1,1,1,1,0
269,0,0,18,0,1615292157,False,IN_SERVICE,1,1,1,0,0
271,9,0,11,0,1615292104,False,IN_SERVICE,1,1,1,9,0
273,5,2,8,1,1615292232,False,IN_SERVICE,1,1,1,5,0
275,5,0,14,0,1615292225,False,IN_SERVICE,1,1,1,5,0
277,4,1,7,0,1615292227,False,IN_SERVICE,1,1,1,4,0
278,5,1,8,0,1615292306,False,IN_SERVICE,1,1,1,5,0
280,14,2,8,0,1615292086,False,IN_SERVICE,1,1,1,14,0
281,14,0,10,0,1615292284,False,IN_SERVICE,1,1,1,14,0
284,8,2,10,0,1615292110,False,IN_SERVICE,1,1,1,8,0
289,8,0,16,0,1615292223,False,IN_SERVICE,1,1,1,8,0
291,7,0,9,0,1615292274,False,IN_SERVICE,1,1,1,7,0
299,3,0,16,0,1615292157,False,IN_SERVICE,1,1,1,3,0
301,0,0,20,0,1615292083,False,IN_SERVICE,1,1,1,0,0
302,4,1,11,0,1615292203,False,IN_SERVICE,1,1,1,4,0
304,0,0,16,0,1615292272,False,IN_SERVICE,1,0,1,0,0
308,2,0,18,0,1615292178,False,IN_SERVICE,1,1,1,2,0
311,1,0,18,0,1615292178,False,IN_SERVICE,1,1,1,1,0
315,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
316,15,0,1,0,1615292221,False,IN_SERVICE,1,1,1,15,0
318,18,0,1,0,1615292254,False,IN_SERVICE,1,1,1,18,0
322,10,0,9,0,1615292177,False,IN_SERVICE,1,1,1,10,0
323,1,1,21,0,1615292249,False,IN_SERVICE,1,1,1,1,0
329,2,0,18,0,1615292261,False,IN_SERVICE,1,1,1,2,0
331,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
333,0,0,20,0,1615292180,False,IN_SERVICE,1,1,1,0,0
334,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
335,15,0,5,0,1615292130,False,IN_SERVICE,1,1,1,15,0
336,0,0,28,0,1615292226,False,IN_SERVICE,1,0,1,0,0
344,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
346,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
353,1,0,19,0,1615292135,False,IN_SERVICE,1,1,1,1,0
355,1,0,15,0,1615292079,False,IN_SERVICE,1,1,1,1,0
357,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
358,9,0,2,0,1615292144,False,IN_SERVICE,1,1,1,9,0
359,5,1,14,0,1615292192,False,IN_SERVICE,1,1,1,5,0
360,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
361,1,0,19,0,1615292252,False,IN_SERVICE,1,1,1,1,0
363,0,0,16,1,1615292133,False,IN_SERVICE,1,1,1,0,0
364,3,1,20,0,1615292141,False,IN_SERVICE,1,1,1,3,0
365,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
368,0,0,12,1,1615292210,False,IN_SERVICE,1,1,1,0,0
376,9,0,11,0,1615292106,False,IN_SERVICE,1,1,1,9,0
387,14,0,2,0,1615292207,False,IN_SERVICE,1,1,1,14,0
392,6,0,10,0,1615292123,False,IN_SERVICE,1,1,1,6,0
407,0,0,28,0,1615292287,False,IN_SERVICE,1,1,1,0,0
416,0,1,27,0,1615292064,False,IN_SERVICE,1,1,1,0,0
424,14,0,2,0,1615292104,False,IN_SERVICE,1,1,1,14,0
426,5,1,13,0,1615292298,False,IN_SERVICE,1,1,1,5,0
432,2,0,18,0,1615292140,False,IN_SERVICE,1,1,1,2,0
433,13,5,1,1,1615292274,False,IN_SERVICE,1,1,1,13,0
435,14,2,0,0,1615292125,False,IN_SERVICE,1,1,1,14,0
441,7,0,13,0,1615292159,False,IN_SERVICE,1,1,1,7,0
444,4,0,20,0,1615292124,False,IN_SERVICE,1,1,1,4,0
448,2,1,21,0,1615292092,False,IN_SERVICE,1,1,1,2,0
449,8,2,14,0,1615292121,False,IN_SERVICE,1,1,1,8,0
2,2,1,16,0,1615293861,False,IN_SERVICE,1,1,1,2,0
3,4,0,16,0,1615294065,False,IN_SERVICE,1,1,1,4,0
4,4,1,15,0,1615293976,False,IN_SERVICE,1,1,1,4,0
5,26,0,15,1,1615293934,False,IN_SERVICE,1,1,1,26,0
6,1,0,19,0,1615293955,False,IN_SERVICE,1,1,1,1,0
7,1,0,15,0,1615294003,False,IN_SERVICE,1,1,1,1,0
8,1,3,19,0,1615293858,False,IN_SERVICE,1,1,1,1,0
9,4,1,19,0,1615294091,False,IN_SERVICE,1,1,1,4,0
12,3,0,13,0,1615294060,False,IN_SERVICE,1,1,1,3,0
13,0,0,30,0,1615293892,False,IN_SERVICE,1,1,1,0,0
14,16,0,13,0,1615293905,False,IN_SERVICE,1,1,1,16,0
16,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
17,1,2,17,0,1615293850,False,IN_SERVICE,1,1,1,1,0
18,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
20,4,0,16,0,1615293914,False,IN_SERVICE,1,1,1,4,0
21,12,2,10,0,1615293996,False,IN_SERVICE,1,1,1,12,0
22,3,0,17,0,1615293982,False,IN_SERVICE,1,1,1,3,0
23,5,1,5,0,1615293980,False,IN_SERVICE,1,1,1,5,0
24,1,0,17,0,1615293953,False,IN_SERVICE,1,1,1,1,0
25,12,2,10,0,1615293850,False,IN_SERVICE,1,1,1,12,0
26,4,0,20,0,1615294083,False,IN_SERVICE,1,1,1,4,0
27,2,0,14,0,1615293909,False,IN_SERVICE,1,1,1,2,0
29,3,1,25,0,1615293860,False,IN_SERVICE,1,1,1,3,0
30,1,0,19,0,1615293891,False,IN_SERVICE,1,1,1,1,0
32,6,1,9,0,1615293900,False,IN_SERVICE,1,1,1,6,0
33,2,1,17,0,1615294080,False,IN_SERVICE,1,1,1,2,0
34,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
35,4,0,15,0,1615294035,False,IN_SERVICE,1,1,1,4,0
38,1,0,19,0,1615293859,False,IN_SERVICE,1,1,1,1,0
41,7,1,11,0,1615294077,False,IN_SERVICE,1,1,1,7,0
42,1,0,17,0,1615293905,False,IN_SERVICE,1,1,1,1,0
43,14,0,6,0,1615293785,False,IN_SERVICE,1,1,1,14,0
44,3,0,17,0,1615294084,False,IN_SERVICE,1,1,1,3,0
45,2,1,17,0,1615293864,False,IN_SERVICE,1,1,1,2,0
46,2,1,15,0,1615293864,False,IN_SERVICE,1,1,1,2,0
48,5,0,11,0,1615294047,False,IN_SERVICE,1,1,1,5,0
50,2,0,18,0,1615294073,False,IN_SERVICE,1,1,1,2,0
51,2,0,10,0,1615293985,False,IN_SERVICE,1,1,1,2,0
54,4,3,13,0,1615293983,False,IN_SERVICE,1,1,1,4,0
56,12,0,4,0,1615294050,False,IN_SERVICE,1,1,1,12,0
58,3,0,17,0,1615293907,False,IN_SERVICE,1,1,1,3,0
59,0,0,20,0,1615294079,False,IN_SERVICE,1,1,1,0,0
60,7,0,13,0,1615294025,False,IN_SERVICE,1,1,1,7,0
63,2,1,17,0,1615293851,False,IN_SERVICE,1,1,1,2,0
64,1,0,19,0,1615293902,False,IN_SERVICE,1,1,1,1,0
65,1,0,19,0,1615294024,False,IN_SERVICE,1,1,1,1,0
66,0,2,18,0,1615293883,False,IN_SERVICE,1,1,1,0,0
67,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
69,6,0,10,0,1615293842,False,IN_SERVICE,1,1,1,6,0
70,0,2,18,0,1615293883,False,IN_SERVICE,1,1,1,0,0
71,8,0,22,0,1615293921,False,IN_SERVICE,1,1,1,8,0
73,2,0,14,0,1615293867,False,IN_SERVICE,1,1,1,2,0
74,5,2,23,1,1615293938,False,IN_SERVICE,1,1,1,5,0
75,0,0,19,0,1615293869,False,IN_SERVICE,1,1,1,0,0
76,2,0,18,0,1615294002,False,IN_SERVICE,1,1,1,2,0
79,0,0,30,0,1615293941,False,IN_SERVICE,1,1,1,0,0
80,1,0,15,0,1615293968,False,IN_SERVICE,1,1,1,1,0
81,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
82,1,1,18,0,1615294019,False,IN_SERVICE,1,1,1,1,0
83,4,0,15,0,1615294085,False,IN_SERVICE,1,1,1,4,0
84,1,1,18,0,1615293909,False,IN_SERVICE,1,1,1,1,0
85,3,0,17,0,1615293943,False,IN_SERVICE,1,1,1,3,0
86,0,2,18,0,1615294030,False,IN_SERVICE,1,1,1,0,0
87,2,0,13,0,1615293926,False,IN_SERVICE,1,1,1,2,0
89,1,0,17,0,1615293863,False,IN_SERVICE,1,1,1,1,0
91,0,0,20,0,1615293920,False,IN_SERVICE,1,1,1,0,0
92,18,1,1,0,1615294057,False,IN_SERVICE,1,1,1,18,0
93,2,4,13,0,1615293971,False,IN_SERVICE,1,1,1,2,0
94,15,1,14,0,1615293981,False,IN_SERVICE,1,1,1,15,0
95,4,0,12,0,1615294067,False,IN_SERVICE,1,1,1,4,0
96,1,2,17,0,1615294092,False,IN_SERVICE,1,1,1,1,0
98,11,0,5,0,1615293991,False,IN_SERVICE,1,1,1,11,0
99,11,0,9,0,1615293968,False,IN_SERVICE,1,1,1,11,0
100,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
101,2,0,17,0,1615294033,False,IN_SERVICE,1,1,1,2,0
103,0,0,0,0,0,False,END_OF_LIFE,1,0,0,0,0
